PHIF,SW,VSH,BVW,KLOGH,KLOGV,WELL,DEPTH
0.22676,0.9354,0.3326,0.219599,5.186,3.2538,15_9-19 SR,4464.7104
0.221017,0.9325,0.3734,0.212108,4.224,2.6169,15_9-19 SR,4464.8628
0.197254,0.9665,0.3823,0.206102,2.839,1.7163,15_9-19 SR,4465.0152
0.17835,1.0,0.3642,0.190638,2.22,1.3219,15_9-19 SR,4465.1676
0.135493,1.0,0.3413,0.17835,0.053,0.0251,15_9-19 SR,4465.32
0.118005,1.0,0.289,0.135493,0.033,0.0152,15_9-19 SR,4465.4724
0.100228,1.0,0.2663,0.118005,0.02,0.0089,15_9-19 SR,4465.6248
0.099675,1.0,0.2346,0.100228,0.02,0.0089,15_9-19 SR,4465.7772
0.11239,1.0,0.2249,0.099675,0.028,0.0127,15_9-19 SR,4465.9296
0.123872,1.0,0.2239,0.11239,0.038,0.0176,15_9-19 SR,4466.082
0.150731,0.9193,0.2344,0.123872,1.926,1.1368,15_9-19 SR,4466.2344
0.16382,0.8709,0.2813,0.138569,1.929,1.1387,15_9-19 SR,4466.3868
0.18328,0.8293,0.3175,0.142665,1.462,0.8484,15_9-19 SR,4466.5392
0.188856,0.8284,0.4051,0.151997,0.235,0.1218,15_9-19 SR,4466.6916
0.195217,0.8381,0.4496,0.156454,0.281,0.1473,15_9-19 SR,4466.844
0.196803,0.8434,0.52,0.163613,0.294,0.1546,15_9-19 SR,4466.9964
0.196501,0.8556,0.5393,0.165986,0.291,0.1529,15_9-19 SR,4467.1488
0.194799,0.8633,0.5324,0.168134,0.278,0.1456,15_9-19 SR,4467.3012
0.187545,0.8889,0.5046,0.168175,1.535,0.8935,15_9-19 SR,4467.4536
0.175873,0.9352,0.4115,0.166713,2.75,1.6592,15_9-19 SR,4467.606
0.171919,0.9515,0.3085,0.164468,3.508,2.1486,15_9-19 SR,4467.7584
0.171162,0.9521,0.2681,0.163575,4.895,3.0603,15_9-19 SR,4467.9108
0.173859,0.9391,0.2259,0.162966,5.13,3.2165,15_9-19 SR,4468.0632
0.189079,0.8758,0.2277,0.163275,4.746,2.9615,15_9-19 SR,4468.2156
0.196191,0.851,0.2795,0.16559,3.801,2.3396,15_9-19 SR,4468.368
0.200826,0.8415,0.326,0.166958,1.729,1.0138,15_9-19 SR,4468.5204
0.199149,0.8516,0.4339,0.169003,0.313,0.1652,15_9-19 SR,4468.6728
0.19267,0.8839,0.4784,0.1696,0.262,0.1368,15_9-19 SR,4468.8252
0.189175,0.8983,0.5148,0.170302,0.238,0.1235,15_9-19 SR,4468.9776
0.183283,0.9088,0.5081,0.16993,0.202,0.1038,15_9-19 SR,4469.13
0.181541,0.8989,0.4822,0.166568,0.192,0.0983,15_9-19 SR,4469.2824
0.178923,0.8594,0.4768,0.163186,0.178,0.0907,15_9-19 SR,4469.4348
0.174461,0.8485,0.4687,0.15377,0.157,0.0794,15_9-19 SR,4469.5872
0.15897,0.8565,0.4501,0.148034,0.102,0.0502,15_9-19 SR,4469.7396
0.146054,0.8903,0.3703,0.136155,0.071,0.0342,15_9-19 SR,4469.892
0.111458,1.0,0.3206,0.130031,0.027,0.0123,15_9-19 SR,4470.0444
0.094997,1.0,0.2471,0.111458,0.017,0.0075,15_9-19 SR,4470.1968
0.071578,1.0,0.231,0.094997,0.009,0.0038,15_9-19 SR,4470.3492
0.061619,1.0,0.2233,0.071578,0.007,0.0029,15_9-19 SR,4470.5
0.061374,1.0,0.2202,0.061619,0.007,0.0029,15_9-19 SR,4470.654
0.069386,1.0,0.2206,0.061374,0.008,0.0034,15_9-19 SR,4470.8064
0.076604,1.0,0.2334,0.069386,0.01,0.0043,15_9-19 SR,4470.9588
0.094342,1.0,0.2432,0.076604,0.017,0.0075,15_9-19 SR,4471.1112
0.103269,1.0,0.2499,0.094342,0.022,0.0099,15_9-19 SR,4471.2636
0.116725,1.0,0.2431,0.103269,0.032,0.0147,15_9-19 SR,4471.416
0.123003,1.0,0.2204,0.116725,0.038,0.0176,15_9-19 SR,4471.5684
0.140387,1.0,0.212,0.123003,0.061,0.0291,15_9-19 SR,4471.7208
0.152629,1.0,0.217,0.140387,0.086,0.0419,15_9-19 SR,4471.8732
0.181189,0.9204,0.2337,0.152629,3.667,2.2521,15_9-19 SR,4472.0256
0.19415,0.8819,0.2887,0.166774,3.894,2.4004,15_9-19 SR,4472.178
0.210287,0.8441,0.3174,0.171227,4.237,2.6254,15_9-19 SR,4472.3304
0.213004,0.8444,0.3519,0.177495,4.451,2.7664,15_9-19 SR,4472.4828
0.212193,0.871,0.3536,0.17985,5.022,3.1446,15_9-19 SR,4472.6352
0.211503,0.888,0.3368,0.184826,5.396,3.3938,15_9-19 SR,4472.7876
0.215646,0.9068,0.3263,0.187821,6.768,4.3166,15_9-19 SR,4472.94
0.220977,0.9058,0.3106,0.195558,7.959,5.1272,15_9-19 SR,4473.0924
0.234806,0.8942,0.3058,0.200159,11.519,7.5915,15_9-19 SR,4473.2448
0.241649,0.8884,0.2996,0.209964,13.949,9.3021,15_9-19 SR,4473.3972
0.251398,0.8863,0.2956,0.214674,20.025,13.6549,15_9-19 SR,4473.5496
0.252472,0.903,0.279,0.222814,24.947,17.2431,15_9-19 SR,4473.702
0.249581,0.9186,0.2554,0.227993,24.549,16.9512,15_9-19 SR,4473.8544
0.239023,0.9633,0.2493,0.229274,17.686,11.968,15_9-19 SR,4474.0068
0.23243,0.9897,0.2595,0.230244,13.928,9.2872,15_9-19 SR,4474.1592
0.21827,1.0,0.2699,0.23003,9.19,5.9729,15_9-19 SR,4474.3116
0.210809,1.0,0.2807,0.21827,7.875,5.0697,15_9-19 SR,4474.464
0.195926,1.0,0.2786,0.210809,6.293,3.9957,15_9-19 SR,4474.6164
0.189767,1.0,0.2643,0.195926,5.923,3.7467,15_9-19 SR,4474.7688
0.184336,1.0,0.2546,0.189767,6.113,3.8745,15_9-19 SR,4474.9212
0.185943,1.0,0.2357,0.184336,6.524,4.1516,15_9-19 SR,4475.0736
0.194449,1.0,0.2323,0.185943,6.442,4.0962,15_9-19 SR,4475.226
0.198727,0.9903,0.2575,0.194449,5.662,3.5717,15_9-19 SR,4475.3784
0.202833,0.9412,0.285,0.196793,3.805,2.3422,15_9-19 SR,4475.5308
0.20288,0.9255,0.3443,0.190916,3.169,1.9288,15_9-19 SR,4475.6832
0.203639,0.8976,0.3666,0.187775,2.724,1.6426,15_9-19 SR,4475.8356
0.206051,0.8806,0.387,0.182789,2.876,1.7401,15_9-19 SR,4475.988
0.21429,0.8419,0.3871,0.18144,3.564,2.185,15_9-19 SR,4476.1404
0.218171,0.8267,0.3841,0.180402,3.836,2.3624,15_9-19 SR,4476.2928
0.221305,0.8159,0.3859,0.180359,3.787,2.3304,15_9-19 SR,4476.4452
0.219461,0.822,0.3962,0.180574,3.529,2.1622,15_9-19 SR,4476.5976
0.210158,0.8544,0.3996,0.180404,3.053,1.854,15_9-19 SR,4476.75
0.200479,0.8896,0.3912,0.179552,2.941,1.7818,15_9-19 SR,4476.9024
0.197381,0.9018,0.3688,0.178351,2.986,1.8108,15_9-19 SR,4477.0548
0.19398,0.9137,0.3583,0.178001,3.258,1.9864,15_9-19 SR,4477.2072
0.19245,0.9188,0.3383,0.177239,3.455,2.1141,15_9-19 SR,4477.3596
0.189413,0.9268,0.327,0.176822,3.888,2.3965,15_9-19 SR,4477.512
0.190525,0.9179,0.3042,0.175544,4.302,2.6682,15_9-19 SR,4477.6644
0.195105,0.8855,0.2951,0.174887,5.199,3.2624,15_9-19 SR,4477.8168
0.193859,0.8817,0.2851,0.172767,5.19,3.2564,15_9-19 SR,4477.9692
0.183927,0.8987,0.2818,0.17093,4.736,2.9549,15_9-19 SR,4478.1216
0.1768,0.9126,0.2651,0.165294,4.563,2.8404,15_9-19 SR,4478.274
0.157853,0.9566,0.2497,0.161349,4.046,2.5,15_9-19 SR,4478.4264
0.14768,0.9811,0.2115,0.151,3.726,2.2906,15_9-19 SR,4478.5788
0.130273,1.0,0.1931,0.144896,3.147,1.9146,15_9-19 SR,4478.7312
0.123456,1.0,0.1652,0.130273,2.906,1.7593,15_9-19 SR,4478.8836
0.112719,1.0,0.1559,0.123456,2.379,1.4226,15_9-19 SR,4479.036
0.108986,1.0,0.1502,0.112719,0.025,0.0113,15_9-19 SR,4479.1884
0.104109,1.0,0.1551,0.108986,0.022,0.0099,15_9-19 SR,4479.3408
0.101685,1.0,0.1767,0.104109,0.021,0.0094,15_9-19 SR,4479.4932
0.095159,1.0,0.1878,0.101685,0.017,0.0075,15_9-19 SR,4479.6456
0.091599,1.0,0.1976,0.095159,0.016,0.007,15_9-19 SR,4479.798
0.086645,1.0,0.1972,0.091599,0.014,0.0061,15_9-19 SR,4479.9504
0.085914,1.0,0.1971,0.086645,0.013,0.0056,15_9-19 SR,4480.1028
0.086335,1.0,0.1975,0.085914,0.014,0.0061,15_9-19 SR,4480.2552
0.086366,1.0,0.195,0.086335,0.014,0.0061,15_9-19 SR,4480.4076
0.085336,1.0,0.1849,0.086366,0.013,0.0056,15_9-19 SR,4480.56
0.081613,1.0,0.1803,0.085336,0.012,0.0052,15_9-19 SR,4480.7124
0.080386,1.0,0.1759,0.081613,0.011,0.0047,15_9-19 SR,4480.8648
0.086472,1.0,0.173,0.080386,0.014,0.0061,15_9-19 SR,4481.0172
0.096776,1.0,0.1677,0.086472,0.018,0.008,15_9-19 SR,4481.1696
0.130548,0.8208,0.172,0.096776,0.046,0.0216,15_9-19 SR,4481.322
0.148785,0.7363,0.2052,0.107151,2.787,1.6829,15_9-19 SR,4481.4744
0.174612,0.652,0.2316,0.109546,3.186,1.9398,15_9-19 SR,4481.625
0.181304,0.639,0.2872,0.113848,3.127,1.9017,15_9-19 SR,4481.7792
0.189089,0.6342,0.3081,0.115849,3.097,1.8823,15_9-19 SR,4481.9316
0.193082,0.6325,0.3311,0.119913,3.182,1.9372,15_9-19 SR,4482.084
0.203778,0.6262,0.3391,0.122131,0.358,0.1905,15_9-19 SR,4482.2364
0.209922,0.6259,0.3709,0.127614,0.424,0.228,15_9-19 SR,4482.3888
0.223127,0.636,0.397,0.131393,2.685,1.6176,15_9-19 SR,4482.5412
0.229809,0.6471,0.4432,0.141914,2.968,1.7992,15_9-19 SR,4482.6936
0.240549,0.6807,0.4496,0.148709,4.726,2.9482,15_9-19 SR,4482.846
0.243376,0.7032,0.4232,0.163742,6.145,3.896,15_9-19 SR,4482.9984
0.243431,0.7577,0.3993,0.17114,9.175,5.9625,15_9-19 SR,4483.1508
0.238895,0.8124,0.351,0.184448,11.169,7.3469,15_9-19 SR,4483.3032
0.235792,0.8358,0.3146,0.194079,11.268,7.416,15_9-19 SR,4483.4556
0.227745,0.8733,0.3048,0.197076,9.2,5.9798,15_9-19 SR,4483.608
0.222099,0.889,0.3069,0.198892,7.421,4.76,15_9-19 SR,4483.7604
0.205148,0.9265,0.3172,0.197451,3.925,2.4207,15_9-19 SR,4483.9128
0.193756,0.9549,0.3469,0.19006,2.689,1.6202,15_9-19 SR,4484.0652
0.171315,1.0,0.3609,0.185025,1.477,0.8577,15_9-19 SR,4484.2176
0.165091,1.0,0.3708,0.171315,1.388,0.8029,15_9-19 SR,4484.37
0.17117,0.9862,0.361,0.165091,2.328,1.3903,15_9-19 SR,4484.5224
0.182022,0.9283,0.3155,0.168803,3.657,2.2456,15_9-19 SR,4484.6748
0.205979,0.8275,0.2912,0.168966,7.629,4.9018,15_9-19 SR,4484.8272
0.213873,0.8009,0.2692,0.170446,8.678,5.6202,15_9-19 SR,4484.9796
0.218497,0.795,0.2756,0.171294,7.185,4.5995,15_9-19 SR,4485.132
0.217793,0.8057,0.3113,0.173695,5.978,3.7837,15_9-19 SR,4485.2844
0.215952,0.835,0.3316,0.175478,4.493,2.7942,15_9-19 SR,4485.4368
0.215359,0.8496,0.3609,0.180326,4.143,2.5637,15_9-19 SR,4485.5892
0.214376,0.8789,0.369,0.182971,3.962,2.4449,15_9-19 SR,4485.7416
0.213362,0.8941,0.3716,0.18842,4.198,2.5998,15_9-19 SR,4485.894
0.208961,0.9302,0.3616,0.190768,5.991,3.7924,15_9-19 SR,4486.0464
0.206202,0.947,0.3064,0.194377,8.033,5.1778,15_9-19 SR,4486.1988
0.203693,0.9594,0.2633,0.195282,15.396,10.3297,15_9-19 SR,4486.3512
0.206555,0.9395,0.178,0.195417,22.901,15.7457,15_9-19 SR,4486.5036
0.206807,0.9319,0.1381,0.194052,22.876,15.7274,15_9-19 SR,4486.656
0.193408,0.9686,0.1389,0.192718,14.28,9.5366,15_9-19 SR,4486.8084
0.178021,1.0,0.1584,0.18734,9.428,6.1372,15_9-19 SR,4486.9608
0.137384,1.0,0.1657,0.178021,3.75,2.3063,15_9-19 SR,4487.1132
0.116315,1.0,0.164,0.137384,0.031,0.0142,15_9-19 SR,4487.2656
0.081058,1.0,0.1609,0.116315,0.012,0.0052,15_9-19 SR,4487.418
0.07008,1.0,0.1712,0.081058,0.009,0.0038,15_9-19 SR,4487.5704
0.060171,1.0,0.1862,0.07008,0.007,0.0029,15_9-19 SR,4487.7228
0.058401,1.0,0.2222,0.060171,0.006,0.0025,15_9-19 SR,4487.875
0.05764,1.0,0.236,0.058401,0.006,0.0025,15_9-19 SR,4488.0276
0.058296,1.0,0.2467,0.05764,0.006,0.0025,15_9-19 SR,4488.18
0.059321,1.0,0.2449,0.058296,0.006,0.0025,15_9-19 SR,4488.3324
0.058985,1.0,0.2342,0.059321,0.006,0.0025,15_9-19 SR,4488.4848
0.057281,1.0,0.2255,0.058985,0.006,0.0025,15_9-19 SR,4488.6372
0.056475,1.0,0.2011,0.057281,0.006,0.0025,15_9-19 SR,4488.7896
0.055185,1.0,0.1888,0.056475,0.006,0.0025,15_9-19 SR,4488.942
0.054094,1.0,0.18,0.055185,0.006,0.0025,15_9-19 SR,4489.0944
0.049893,1.0,0.1866,0.054094,0.005,0.002,15_9-19 SR,4489.2468
0.047243,1.0,0.2068,0.049893,0.005,0.002,15_9-19 SR,4489.3992
0.042957,1.0,0.2112,0.047243,0.004,0.0016,15_9-19 SR,4489.5516
0.041196,1.0,0.205,0.042957,0.004,0.0016,15_9-19 SR,4489.704
0.041439,1.0,0.1962,0.041196,0.004,0.0016,15_9-19 SR,4489.8564
0.044279,1.0,0.1917,0.041439,0.004,0.0016,15_9-19 SR,4490.0088
0.046547,1.0,0.1808,0.044279,0.004,0.0016,15_9-19 SR,4490.1612
0.051394,1.0,0.1745,0.046547,0.005,0.002,15_9-19 SR,4490.3136
0.053728,1.0,0.165,0.051394,0.005,0.002,15_9-19 SR,4490.466
0.058152,1.0,0.1631,0.053728,0.006,0.0025,15_9-19 SR,4490.6184
0.060007,1.0,0.1622,0.058152,0.006,0.0025,15_9-19 SR,4490.7708
0.062362,1.0,0.1645,0.060007,0.007,0.0029,15_9-19 SR,4490.9232
0.063139,1.0,0.1809,0.062362,0.007,0.0029,15_9-19 SR,4491.0756
0.066429,1.0,0.1912,0.063139,0.008,0.0034,15_9-19 SR,4491.228
0.07011,1.0,0.2031,0.066429,0.009,0.0038,15_9-19 SR,4491.3804
0.08115,1.0,0.2048,0.07011,0.012,0.0052,15_9-19 SR,4491.5328
0.086584,1.0,0.2085,0.08115,0.014,0.0061,15_9-19 SR,4491.6852
0.092211,1.0,0.2155,0.086584,0.016,0.007,15_9-19 SR,4491.8376
0.092399,1.0,0.237,0.092211,0.016,0.007,15_9-19 SR,4491.99
0.093229,1.0,0.2443,0.092399,0.016,0.007,15_9-19 SR,4492.1424
0.096261,1.0,0.2446,0.093229,0.018,0.008,15_9-19 SR,4492.2948
0.109389,1.0,0.2419,0.096261,0.026,0.0118,15_9-19 SR,4492.4472
0.122285,0.9328,0.2448,0.109389,0.037,0.0171,15_9-19 SR,4492.5996
0.123829,0.9427,0.2525,0.114065,0.038,0.0176,15_9-19 SR,4492.75
0.118734,0.9982,0.2684,0.116737,0.033,0.0152,15_9-19 SR,4492.9044
0.113394,1.0,0.2714,0.118519,0.029,0.0132,15_9-19 SR,4493.0568
0.09722,1.0,0.2701,0.113394,0.018,0.008,15_9-19 SR,4493.2092
0.087608,1.0,0.2727,0.09722,0.014,0.0061,15_9-19 SR,4493.3616
0.072977,1.0,0.2769,0.087608,0.009,0.0038,15_9-19 SR,4493.514
0.070514,1.0,0.2843,0.072977,0.009,0.0038,15_9-19 SR,4493.6664
0.073811,1.0,0.287,0.070514,0.01,0.0043,15_9-19 SR,4493.8188
0.07658,1.0,0.2937,0.073811,0.01,0.0043,15_9-19 SR,4493.9712
0.079036,1.0,0.2972,0.07658,0.011,0.0047,15_9-19 SR,4494.1236
0.078023,1.0,0.2941,0.079036,0.011,0.0047,15_9-19 SR,4494.276
0.072187,1.0,0.2841,0.078023,0.009,0.0038,15_9-19 SR,4494.4284
0.06871,1.0,0.2599,0.072187,0.008,0.0034,15_9-19 SR,4494.5808
0.067698,1.0,0.2569,0.06871,0.008,0.0034,15_9-19 SR,4494.7332
0.072358,1.0,0.2752,0.067698,0.009,0.0038,15_9-19 SR,4494.8856
0.089395,1.0,0.2864,0.072358,0.015,0.0066,15_9-19 SR,4495.038
0.098307,1.0,0.2824,0.089395,0.019,0.0084,15_9-19 SR,4495.1904
0.109906,1.0,0.2629,0.098307,0.026,0.0118,15_9-19 SR,4495.3428
0.111636,1.0,0.2125,0.109906,0.027,0.0123,15_9-19 SR,4495.4952
0.107843,1.0,0.195,0.111636,0.025,0.0113,15_9-19 SR,4495.6476
0.103119,1.0,0.1825,0.107843,0.022,0.0099,15_9-19 SR,4495.8
0.090818,1.0,0.183,0.103119,0.015,0.0066,15_9-19 SR,4495.9524
0.079478,1.0,0.1873,0.090818,0.011,0.0047,15_9-19 SR,4496.1048
0.075583,1.0,0.1891,0.079478,0.01,0.0043,15_9-19 SR,4496.2572
0.071876,1.0,0.1889,0.075583,0.009,0.0038,15_9-19 SR,4496.4096
0.071762,1.0,0.1886,0.071876,0.009,0.0038,15_9-19 SR,4496.562
0.075069,1.0,0.1891,0.071762,0.01,0.0043,15_9-19 SR,4496.7144
0.078226,1.0,0.1925,0.075069,0.011,0.0047,15_9-19 SR,4496.8668
0.085649,1.0,0.1924,0.078226,0.013,0.0056,15_9-19 SR,4497.0192
0.08912,1.0,0.1864,0.085649,0.015,0.0066,15_9-19 SR,4497.1716
0.095118,1.0,0.1846,0.08912,0.017,0.0075,15_9-19 SR,4497.324
0.09783,1.0,0.1916,0.095118,0.019,0.0084,15_9-19 SR,4497.4764
0.10251,1.0,0.1996,0.09783,0.021,0.0094,15_9-19 SR,4497.6288
0.104092,1.0,0.2239,0.10251,0.022,0.0099,15_9-19 SR,4497.7812
0.104802,1.0,0.2403,0.104092,0.023,0.0103,15_9-19 SR,4497.9336
0.103592,1.0,0.2784,0.104802,0.022,0.0099,15_9-19 SR,4498.086
0.097326,1.0,0.2983,0.103592,0.018,0.008,15_9-19 SR,4498.2384
0.092775,1.0,0.3337,0.097326,0.016,0.007,15_9-19 SR,4498.3908
0.085675,1.0,0.3452,0.092775,0.013,0.0056,15_9-19 SR,4498.5432
0.084967,1.0,0.3413,0.085675,0.013,0.0056,15_9-19 SR,4498.6956
0.089523,1.0,0.3244,0.084967,0.015,0.0066,15_9-19 SR,4498.848
0.093805,1.0,0.2789,0.089523,0.017,0.0075,15_9-19 SR,4499.0
0.104028,1.0,0.2621,0.093805,0.022,0.0099,15_9-19 SR,4499.1528
0.11369,1.0,0.2566,0.104028,0.029,0.0132,15_9-19 SR,4499.3052
0.116206,1.0,0.2698,0.11369,0.031,0.0142,15_9-19 SR,4499.4576
0.113088,1.0,0.2726,0.116206,0.028,0.0127,15_9-19 SR,4499.61
0.109391,1.0,0.2584,0.113088,0.026,0.0118,15_9-19 SR,4499.7624
0.106501,1.0,0.2413,0.109391,0.024,0.0108,15_9-19 SR,4499.9148
0.108266,1.0,0.1975,0.106501,0.025,0.0113,15_9-19 SR,4500.0672
0.11762,1.0,0.178,0.108266,0.032,0.0147,15_9-19 SR,4500.2196
0.124628,1.0,0.1574,0.11762,0.039,0.0181,15_9-19 SR,4500.372
0.14087,0.9655,0.1566,0.124628,4.049,2.5019,15_9-19 SR,4500.5244
0.14883,0.9286,0.1646,0.13601,4.707,2.9357,15_9-19 SR,4500.6768
0.162222,0.8748,0.1686,0.138203,6.192,3.9276,15_9-19 SR,4500.8292
0.167642,0.8549,0.1728,0.141919,7.001,4.4745,15_9-19 SR,4500.9816
0.176637,0.8246,0.173,0.143323,8.085,5.2134,15_9-19 SR,4501.134
0.17981,0.8158,0.1807,0.145657,7.726,4.968,15_9-19 SR,4501.2864
0.181338,0.8225,0.195,0.146693,4.32,2.6801,15_9-19 SR,4501.4388
0.179874,0.8369,0.2694,0.149146,0.184,0.094,15_9-19 SR,4501.5912
0.178226,0.8619,0.3361,0.150545,0.176,0.0896,15_9-19 SR,4501.7436
0.180679,0.8572,0.5068,0.153613,0.188,0.0961,15_9-19 SR,4501.896
0.187311,0.8269,0.5832,0.15487,0.226,0.1169,15_9-19 SR,4502.0484
0.177309,0.8379,0.6371,0.154882,0.171,0.0869,15_9-19 SR,4502.2008
0.162857,0.8766,0.5343,0.148575,0.114,0.0565,15_9-19 SR,4502.3532
0.127295,1.0,0.4543,0.142764,0.042,0.0196,15_9-19 SR,4502.5056
0.113602,1.0,0.3278,0.127295,0.029,0.0132,15_9-19 SR,4502.658
0.09667,1.0,0.3003,0.113602,0.018,0.008,15_9-19 SR,4502.8104
0.090738,1.0,0.3146,0.09667,0.015,0.0066,15_9-19 SR,4502.9628
0.085681,1.0,0.3451,0.090738,0.013,0.0056,15_9-19 SR,4503.1152
0.087343,1.0,0.4175,0.085681,0.014,0.0061,15_9-19 SR,4503.2676
0.094348,1.0,0.4428,0.087343,0.017,0.0075,15_9-19 SR,4503.42
0.096281,1.0,0.4488,0.094348,0.018,0.008,15_9-19 SR,4503.5724
0.095733,1.0,0.4339,0.096281,0.018,0.008,15_9-19 SR,4503.7248
0.095506,1.0,0.4002,0.095733,0.018,0.008,15_9-19 SR,4503.875
0.096801,1.0,0.3893,0.095506,0.018,0.008,15_9-19 SR,4504.0296
0.098264,1.0,0.3693,0.096801,0.019,0.0084,15_9-19 SR,4504.182
0.102623,1.0,0.3542,0.098264,0.021,0.0094,15_9-19 SR,4504.3344
0.105155,1.0,0.3252,0.102623,0.023,0.0103,15_9-19 SR,4504.4868
0.1092,1.0,0.3204,0.105155,0.026,0.0118,15_9-19 SR,4504.6392
0.109936,1.0,0.3328,0.1092,0.026,0.0118,15_9-19 SR,4504.7916
0.107562,1.0,0.342,0.109936,0.024,0.0108,15_9-19 SR,4504.944
0.104781,1.0,0.3437,0.107562,0.023,0.0103,15_9-19 SR,4505.0964
0.099437,1.0,0.3328,0.104781,0.019,0.0084,15_9-19 SR,4505.2488
0.097709,1.0,0.2991,0.099437,0.019,0.0084,15_9-19 SR,4505.4012
0.097559,1.0,0.2551,0.097709,0.018,0.008,15_9-19 SR,4505.5536
0.095084,1.0,0.2283,0.097559,0.017,0.0075,15_9-19 SR,4505.706
0.092544,1.0,0.1768,0.095084,0.016,0.007,15_9-19 SR,4505.8584
0.088397,1.0,0.1588,0.092544,0.014,0.0061,15_9-19 SR,4506.0108
0.088154,1.0,0.1455,0.088397,0.014,0.0061,15_9-19 SR,4506.1632
0.091043,1.0,0.1476,0.088154,0.015,0.0066,15_9-19 SR,4506.3156
0.093555,1.0,0.1527,0.091043,0.017,0.0075,15_9-19 SR,4506.468
0.10091,1.0,0.1547,0.093555,0.02,0.0089,15_9-19 SR,4506.6204
0.10297,1.0,0.171,0.10091,0.021,0.0094,15_9-19 SR,4506.7728
0.103529,1.0,0.1889,0.10297,0.022,0.0099,15_9-19 SR,4506.9252
0.103222,1.0,0.2357,0.103529,0.022,0.0099,15_9-19 SR,4507.0776
0.102709,1.0,0.2596,0.103222,0.021,0.0094,15_9-19 SR,4507.23
0.103071,1.0,0.3035,0.102709,0.022,0.0099,15_9-19 SR,4507.3824
0.104975,1.0,0.3251,0.103071,0.023,0.0103,15_9-19 SR,4507.5348
0.105973,1.0,0.3691,0.104975,0.023,0.0103,15_9-19 SR,4507.6872
0.106097,1.0,0.3874,0.105973,0.024,0.0108,15_9-19 SR,4507.8396
0.104651,1.0,0.4055,0.106097,0.023,0.0103,15_9-19 SR,4507.992
0.099557,1.0,0.406,0.104651,0.02,0.0089,15_9-19 SR,4508.1444
0.097264,1.0,0.3988,0.099557,0.018,0.008,15_9-19 SR,4508.2968
0.096951,1.0,0.3963,0.097264,0.018,0.008,15_9-19 SR,4508.4492
0.102879,1.0,0.4023,0.096951,0.021,0.0094,15_9-19 SR,4508.6016
0.106065,1.0,0.4116,0.102879,0.023,0.0103,15_9-19 SR,4508.754
0.106955,1.0,0.4414,0.106065,0.024,0.0108,15_9-19 SR,4508.9064
0.103952,1.0,0.4701,0.106955,0.022,0.0099,15_9-19 SR,4509.0588
0.094829,1.0,0.4717,0.103952,0.017,0.0075,15_9-19 SR,4509.2112
0.091005,1.0,0.4371,0.094829,0.015,0.0066,15_9-19 SR,4509.3636
0.087966,1.0,0.4049,0.091005,0.014,0.0061,15_9-19 SR,4509.516
0.088501,1.0,0.338,0.087966,0.014,0.0061,15_9-19 SR,4509.6684
0.091136,1.0,0.3148,0.088501,0.015,0.0066,15_9-19 SR,4509.8208
0.092438,1.0,0.3014,0.091136,0.016,0.007,15_9-19 SR,4509.9732
0.09487,1.0,0.3083,0.092438,0.017,0.0075,15_9-19 SR,4510.125
0.0965,1.0,0.3326,0.09487,0.018,0.008,15_9-19 SR,4510.278
0.101417,1.0,0.3424,0.0965,0.021,0.0094,15_9-19 SR,4510.4304
0.104415,1.0,0.3508,0.101417,0.022,0.0099,15_9-19 SR,4510.5828
0.109667,1.0,0.352,0.104415,0.026,0.0118,15_9-19 SR,4510.7352
0.11113,1.0,0.3541,0.109667,0.027,0.0123,15_9-19 SR,4510.8876
0.110621,1.0,0.3573,0.11113,0.027,0.0123,15_9-19 SR,4511.04
0.10871,1.0,0.3713,0.110621,0.025,0.0113,15_9-19 SR,4511.1924
0.10307,1.0,0.3769,0.10871,0.022,0.0099,15_9-19 SR,4511.3448
0.100387,1.0,0.3653,0.10307,0.02,0.0089,15_9-19 SR,4511.4972
0.097589,1.0,0.3463,0.100387,0.019,0.0084,15_9-19 SR,4511.6496
0.097829,1.0,0.3024,0.097589,0.019,0.0084,15_9-19 SR,4511.802
0.097957,1.0,0.2929,0.097829,0.019,0.0084,15_9-19 SR,4511.9544
0.095641,1.0,0.3064,0.097957,0.018,0.008,15_9-19 SR,4512.1068
0.093145,1.0,0.3546,0.095641,0.016,0.007,15_9-19 SR,4512.2592
0.088549,1.0,0.3802,0.093145,0.014,0.0061,15_9-19 SR,4512.4116
0.088055,1.0,0.4085,0.088549,0.014,0.0061,15_9-19 SR,4512.564
0.091948,1.0,0.4055,0.088055,0.016,0.007,15_9-19 SR,4512.7164
0.09535,1.0,0.3781,0.091948,0.017,0.0075,15_9-19 SR,4512.8688
0.101809,1.0,0.3663,0.09535,0.021,0.0094,15_9-19 SR,4513.0212
0.104254,1.0,0.3652,0.101809,0.022,0.0099,15_9-19 SR,4513.1736
0.108396,1.0,0.3694,0.104254,0.025,0.0113,15_9-19 SR,4513.326
0.11041,0.9867,0.3537,0.108396,0.026,0.0118,15_9-19 SR,4513.4784
0.113041,0.9675,0.3305,0.108938,0.028,0.0127,15_9-19 SR,4513.6308
0.113188,0.9662,0.2794,0.109371,0.029,0.0132,15_9-19 SR,4513.7832
0.11291,0.9716,0.2631,0.109365,0.028,0.0127,15_9-19 SR,4513.9356
0.114031,0.9689,0.264,0.109709,0.029,0.0132,15_9-19 SR,4514.088
